도시대기,경남,창원,용지동,33,29,33,31*,36,37
도시대기,경남,창원,사파동,38,30,32,31,32,29
도시대기,경남,창원,경화동,27,24,27,26,29,28
도시대기,경남,창원,회원동,33,27,29,31,34,32
도시대기,경남,창원,봉암동,31,26,30,29,31,29
도시대기,경남,창원,월영동,28,27,29,27,29,27
도시대기,경남,진주,상봉동,28,26,30,31,32,34
도시대기,경남,진주,대안동,30,22,25,24,25,28
도시대기,경남,진주,상대동,41,37,41,39,42,41
도시대기,경남,하동,하동읍,27,26,31,30*,32,31
도시대기,경남,김해,동상동,38,36,39,37,36,31
도시대기,경남,김해,삼방동,38,32,34,33,35,33
도시대기,경남,김해,장유동,33,32,34,30,31,28
도시대기,경남,김해,진영읍,37,32,35,32,32,30
도시대기,경남,양산,북부동,34,26,32,33,34,35
도시대기,경남,양산,삼호동,-,-,-,42,39,41
도시대기,경남,양산,웅상읍,36,-,-,-,-,-
도시대기,경남,거제,아주동,29,28,33,33,37,34
도시대기,경남,사천,사천읍,34,32,36,31,31,28
도시대기,경남,밀양,내일동,33,28,37,39,39,42
도시대기,경남,통영,무전동,31,28,31,28,34,31
도시대기,경남,고성,고성읍,33,28,29,27,31,30
도시대기,경남,거창,거창읍,37,33,32,33,34,33
도시대기,경남,함안,가야읍,37,30,33,32,32,31
도시대기,경남,함양,함양읍,30,28,29,32,35,31
도시대기,경남,남해,남해읍,30,26,33,33,37**,-
도시대기,경남,산청,산청읍,25,25,27,27,29,27
도시대기,경남,의령,의령읍,27,26,26,26,26,25
도시대기,경남,창녕,창녕읍,33,31,33,30,32,31
도시대기,경남,합천,합천읍,26,25,26,27,29,29
도시대기,제주,제주,이도동,32,35,37,38,43,38
도시대기,제주,제주,연동,34,35,39,40,45,38
도시대기,제주,서귀포,동홍동,27,26,30,31,41,35
도시대기,제주,서귀포,성산읍,25,30,33,33,39,34
도시대기,제주,서귀포,대정읍,30,33,35,35,41,38
도시대기,제주,서귀포,남원읍,22**,25,31,32,40,33
국가배경농도,인천,옹진군,백령도,38,36,39,42,46,29
국가배경농도,경북,울릉도,태하리,17**,17,21,27,29,28
